QUERYID,CASE_NUM,CASE_YEAR,REGN_CNTY_CDE,COMP_MUNI,MUNITYPE,REF_MRKR,ATINTERSECTION_IND,COMPX,COMPY,ACC_DATE,ACCD_TME,DMV_ACCD_CLSF,NUM_OF_INJURIES,NUM_OF_FATALITIES,NUM_OF_VEH,ACCD_TYP,COLLISION_TYP,TRAF_CNTL,LIGHT_COND,WEATHER,ROAD_SURF_COND
6836 ,33424994,2010 ,MONROE,Rochester,,590 43012005,N,293629 ,4782350 , 04/25/2010,6:07 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH GUIDE RAIL,OTHER,NONE,DAYLIGHT,RAIN,WET
6836 ,33425082,2010 ,MONROE,Ogden,, 31 43031142,N,275624 ,4784559 , 04/29/2010,5:58 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NO PASSING ZONE,DAYLIGHT,CLEAR,DRY
6836 ,33425142,2010 ,MONROE,Brighton,,,Y,288951 ,4778027 , 04/29/2010,8:35 AM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33425264,2010 ,MONROE,Greece,,,Y,282639 ,4792386 , 04/28/2010,9:07 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33425265,2010 ,MONROE,Greece,,,Y,282507 ,4788442 , 04/30/2010,7:09 AM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33425270,2010 ,MONROE,Greece,,,Y,277973 ,4785198 , 04/27/2010,2:57 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33425272,2010 ,MONROE,Greece,,,Y,277968 ,4784609 , 04/29/2010,7:56 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33425484,2010 ,MONROE,Wheatland,,,N,264052 ,4768236 , 04/23/2010,8:32 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH SIGN POST,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,33425488,2010 ,MONROE,Chili,,,N,276534 ,4769520 , 04/24/2010,9:38 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH GUIDERAIL - END,OTHER,NO PASSING ZONE,DAYLIGHT,CLEAR,DRY
6836 ,33425542,2010 ,MONROE,Ogden,,259 43011036,N,271811 ,4780631 , 04/29/2010,9:15 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/EARTH ELE./ROCK CUT/DITCH,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33425544,2010 ,MONROE,Brighton,, 15A43041128,N,287148 ,4776131 , 04/30/2010,5:14 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (WITH OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33425547,2010 ,MONROE,Henrietta,,,N,284634 ,4772136 , 04/25/2010,6:30 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33425552,2010 ,MONROE,Pittsford,,490I43023043,N,296441 ,4774525 , 04/25/2010,9:44 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH GUIDE RAIL,OTHER,NONE,DARK-ROAD UNLIGHTED,RAIN,WET
6836 ,33425554,2010 ,MONROE,Penfield,,,N,295557 ,4780276 , 04/24/2010,3:29 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33425560,2010 ,MONROE,Pittsford,,,Y,296058 ,4777553 , 04/23/2010,9:21 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33425562,2010 ,MONROE,Penfield,,,Y,296653 ,4784110 , 04/29/2010,4:42 AM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33425564,2010 ,MONROE,Ogden,,531 43012056,N,276117 ,4782290 , 04/30/2010,5:12 PM,INJURY,2 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33425565,2010 ,MONROE,Brighton,,,N,290331 ,4775817 , 04/30/2010,11:19 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33425568,2010 ,MONROE,Gates,, 31 43031185,N,281911 ,4782599 , 04/06/2010,3:58 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH BRIDGE STRUCTURE,REAR END,NONE,DAYLIGHT,RAIN,WET
6836 ,33425592,2010 ,MONROE,Gates,,,N,280076 ,4780897 , 05/01/2010,2:40 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33425727,2010 ,MONROE,Irondequoit,,,N,289146 ,4787490 , 05/01/2010,3:20 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH FENCE,OTHER,NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33425762,2010 ,MONROE,Greece,,,N,282512 ,4788605 , 04/30/2010,6:23 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33425781,2010 ,MONROE,Rochester,,104 43032033,N,288770 ,4785428 , 04/23/2010,8:38 PM,INJURY,1 ,0 ,1 ,COLLISION WITH OTHER BARRIER,OTHER,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33425808,2010 ,MONROE,Chili,,383 43011154,N,284607 ,4777792 , 04/30/2010,9:14 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,YIELD SIGN,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33425811,2010 ,MONROE,Pittsford,,,Y,290896 ,4771664 , 04/30/2010,4:50 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33425826,2010 ,MONROE,Gates,,,N,281607 ,4782609 , 05/01/2010,9:38 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33425829,2010 ,MONROE,Chili,, 33A43021104,N,276251 ,4776187 , 04/28/2010,1:17 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33425836,2010 ,MONROE,Pittsford,,,Y,294824 ,4770626 , 04/30/2010,6:37 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33425838,2010 ,MONROE,Chili,,,N,271865 ,4777572 , 04/27/2010,8:19 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DUSK,CLOUDY,DRY
6836 ,33425858,2010 ,MONROE,Hilton,,,N,273674 ,4796281 , 04/30/2010,3:12 PM,PROPERTY DAMAGE AND INJURY,4 ,0 ,1 ,COLLISION WITH TREE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33425862,2010 ,MONROE,Sweden,,,N,260864 ,4787049 , 05/01/2010,2:19 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33425882,2010 ,MONROE,Pittsford,,,N,293723 ,4770387 , 04/30/2010,5:47 PM,PROPERTY DAMAGE AND INJURY,6 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33425962,2010 ,MONROE,Irondequoit,,,Y,289311 ,4791179 , 04/29/2010,5:22 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33425984,2010 ,MONROE,Penfield,,,N,295010 ,4783395 , 04/30/2010,5:46 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NO PASSING ZONE,DAYLIGHT,CLEAR,DRY
6836 ,33426073,2010 ,MONROE,Rochester,,,Y,291886 ,4785342 , 04/30/2010,3:47 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33426148,2010 ,MONROE,Irondequoit,,,Y,293700 ,4783602 , 05/01/2010,10:25 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,33426211,2010 ,MONROE,Clarkson,,,N,259214 ,4793186 , 04/30/2010,7:10 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH TREE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33426257,2010 ,MONROE,Henrietta,,,N,284509 ,4771763 , 04/23/2010,5:16 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33427115,2010 ,MONROE,Rochester,,,Y,287149 ,4776873 , 04/16/2010,2:54 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,33427122,2010 ,MONROE,Rochester,,,N,286829 ,4780796 , 04/12/2010,5:52 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33427211,2010 ,MONROE,Rochester,,,Y,289002 ,4782393 , 04/17/2010,6:00 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33427212,2010 ,MONROE,Rochester,,,Y,286438 ,4779696 , 04/16/2010,12:45 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLOUDY,WET
6836 ,33427213,2010 ,MONROE,Rochester,,,N,286383 ,4783239 , 04/16/2010,10:00 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33427214,2010 ,MONROE,Rochester,,,Y,287235 ,4783887 , 04/16/2010,3:40 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33427215,2010 ,MONROE,Rochester,,,N,292217 ,4780132 , 04/17/2010,11:22 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33427216,2010 ,MONROE,Rochester,,,N,287955 ,4782081 , 04/17/2010,12:37 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,33427217,2010 ,MONROE,Rochester,,,Y,286456 ,4780444 , 04/10/2010,3:00 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33427218,2010 ,MONROE,Rochester,,,N,285745 ,4780464 , 04/15/2010,7:23 AM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33427220,2010 ,MONROE,Rochester,,,N,289133 ,4781845 , 04/19/2010,1:59 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33427221,2010 ,MONROE,Rochester,,,N,289451 ,4783557 , 04/16/2010,1:57 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33427222,2010 ,MONROE,Rochester,,,N,287393 ,4778690 , 04/18/2010,6:10 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,HEAD ON,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33427225,2010 ,MONROE,Rochester,,,Y,286677 ,4781817 , 04/13/2010,2:22 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33427227,2010 ,MONROE,Irondequoit,,,N,287447 ,4787038 , 04/15/2010,11:41 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,NO PASSING ZONE,DAYLIGHT,CLEAR,DRY
6836 ,33427241,2010 ,MONROE,Rochester,,,N,286090 ,4780998 , 04/20/2010,6:30 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33427243,2010 ,MONROE,Rochester,,,Y,286446 ,4781539 , 04/19/2010,1:18 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33427244,2010 ,MONROE,Rochester,,,Y,287655 ,4783245 , 04/15/2010,9:17 AM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33427247,2010 ,MONROE,Rochester,,,Y,290848 ,4782431 , 04/15/2010,12:23 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLOUDY,DRY
6836 ,33427426,2010 ,MONROE,Rochester,,,N,286350 ,4783337 , 04/24/2010,2:00 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33427427,2010 ,MONROE,Rochester,,,Y,289687 ,4784106 , 04/23/2010,2:45 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33427429,2010 ,MONROE,Rochester,,,N,287836 ,4792041 , 04/23/2010,5:22 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33427445,2010 ,MONROE,Rochester,,,N,290041 ,4784864 , 04/16/2010,12:29 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,RAIN,WET
6836 ,33427446,2010 ,MONROE,Rochester,,,Y,287700 ,4783030 , 04/16/2010,3:09 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33427450,2010 ,MONROE,Rochester,,,Y,287599 ,4783555 , 04/21/2010,12:45 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,33427452,2010 ,MONROE,Rochester,,,Y,288108 ,4780463 , 04/21/2010,4:50 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33427454,2010 ,MONROE,Rochester,,,Y,285023 ,4780863 , 04/21/2010,12:35 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33427455,2010 ,MONROE,Rochester,,,N,292867 ,4782017 , 04/21/2010,1:32 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33427456,2010 ,MONROE,Rochester,,,Y,286705 ,4789534 , 04/21/2010,10:48 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33427458,2010 ,MONROE,Rochester,,,N,286996 ,4785008 , 04/25/2010,2:07 AM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,HEAD ON,NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33427459,2010 ,MONROE,Rochester,,,N,289684 ,4779862 , 04/25/2010,2:09 PM,INJURY,1 ,0 ,1 ,COLLISION WITH CURBING,OTHER,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,33427462,2010 ,MONROE,Rochester,,,N,284423 ,4780305 , 04/22/2010,6:00 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33427518,2010 ,MONROE,Rochester,,,Y,289133 ,4781474 , 04/24/2010,2:34 AM,INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33427519,2010 ,MONROE,Rochester,,,N,289580 ,4779946 , 04/23/2010,7:18 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33427520,2010 ,MONROE,Rochester,,,Y,289965 ,4782051 , 04/23/2010,9:55 AM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33427632,2010 ,MONROE,Rochester,,,Y,284834 ,4778760 , 04/15/2010,10:51 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33427683,2010 ,MONROE,Rochester,,,N,291875 ,4786497 , 04/13/2010,12:28 AM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33427685,2010 ,MONROE,Rochester,,,Y,283468 ,4782545 , 04/13/2010,3:50 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33428267,2010 ,MONROE,Rochester,,,Y,285984 ,4781533 , 04/21/2010,8:39 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33428339,2010 ,MONROE,Henrietta,,,N,285421 ,4773965 , 04/10/2010,2:46 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,UNKNOWN,DAYLIGHT,CLEAR,DRY
6836 ,33428357,2010 ,MONROE,Irondequoit,,,Y,289211 ,4787490 , 04/14/2010,1:24 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33428634,2010 ,MONROE,Henrietta,, 15 43031094,N,284440 ,4771675 , 04/24/2010,2:23 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33428794,2010 ,MONROE,Rochester,,,N,284754 ,4783617 , 04/21/2010,6:24 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,UNKNOWN,DAYLIGHT,CLEAR,DRY
6836 ,33428851,2010 ,MONROE,Rochester,,,Y,284438 ,4780881 , 04/04/2010,12:30 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33428854,2010 ,MONROE,Greece,,,Y,281915 ,4790792 , 04/24/2010,1:11 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33428862,2010 ,MONROE,Rochester,,,N,285968 ,4777719 , 04/24/2010,11:43 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH CURBING,OTHER,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33428865,2010 ,MONROE,Rochester,,,Y,288054 ,4783102 , 04/25/2010,9:49 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,RAIN,WET
6836 ,33428866,2010 ,MONROE,Rochester,,,Y,290036 ,4782216 , 04/26/2010,12:20 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,33428874,2010 ,MONROE,Rochester,,,Y,284640 ,4779319 , 04/20/2010,5:42 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33428890,2010 ,MONROE,Rochester,,,Y,284206 ,4781292 , 04/25/2010,5:55 PM,INJURY,1 ,0 ,1 ,COLLISION WITH CURBING,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33429007,2010 ,MONROE,Webster,,,N,301339 ,4786417 , 04/29/2010,4:02 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,SIDESWIPE,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33429117,2010 ,MONROE,Gates,,,Y,281632 ,4779086 , 05/03/2010,3:53 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,33429210,2010 ,MONROE,Pittsford,,,N,294463 ,4774451 , 04/27/2010,5:17 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33429223,2010 ,MONROE,Brighton,,,Y,288715 ,4776895 , 05/03/2010,4:29 PM,INJURY,1 ,0 ,4 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33429257,2010 ,MONROE,Perinton,,250 43011024,N,301150 ,4771472 , 04/30/2010,8:59 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33429420,2010 ,MONROE,Gates,,,Y,280519 ,4780990 , 05/03/2010,8:00 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,STOP SIGN,DUSK,CLEAR,DRY
6836 ,33429601,2010 ,MONROE,Pittsford,, 65 43031082,N,291074 ,4769633 , 04/26/2010,9:20 AM,PROPERTY DAMAGE AND INJURY,4 ,0 ,1 ,COLLISION WITH TREE,OTHER,NONE,DAYLIGHT,RAIN,WET
6836 ,33429647,2010 ,MONROE,Rochester,,104 43032020,N,286784 ,4785728 , 05/01/2010,5:27 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH CURBING,OTHER,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33429738,2010 ,MONROE,Henrietta,,,N,288284 ,4771716 , 04/30/2010,8:41 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DARK-ROAD UNLIGHTED,CLOUDY,DRY
6836 ,33429848,2010 ,MONROE,Irondequoit,,590 43013005,N,293432 ,4783292 , 05/03/2010,9:17 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH GUIDE RAIL,OTHER,NONE,DAYLIGHT,CLEAR,WET
6836 ,33429905,2010 ,MONROE,Brighton,,490I43023009,N,294011 ,4778995 , 04/28/2010,5:40 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33429934,2010 ,MONROE,Penfield,,441 43011040,N,299527 ,4778340 , 05/03/2010,8:04 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33429961,2010 ,MONROE,Henrietta,,252 43011087,N,288257 ,4773774 , 05/03/2010,9:05 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,SIDESWIPE,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33430043,2010 ,MONROE,Rochester,,490I43022005,N,283492 ,4781761 , 05/04/2010,5:25 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
